time	V(bf_source)	V(samplecap)
3.793107199629303e-002	-7.317715551111961e-002	-9.241378560074140e-002
3.803107199629303e-002	-7.315904533428781e-002	-9.239378560074139e-002
3.813107199629303e-002	-7.314093515775780e-002	-9.237378560074139e-002
3.823107199629303e-002	-7.312282498125082e-002	-9.235378560074140e-002
3.833107199629303e-002	-7.310471480460101e-002	-9.233378560074139e-002
3.843107199629303e-002	-7.308660462785320e-002	-9.231378560074140e-002
3.853107199629303e-002	-7.306849445110991e-002	-9.229378560074139e-002
3.863107199629303e-002	-7.305038427483267e-002	-9.227378560074140e-002
3.873107199629303e-002	-7.303227409881868e-002	-9.225378560074139e-002
3.883107199629303e-002	-7.301416392248086e-002	-9.223378560074140e-002
3.893107199629303e-002	-7.299605374606091e-002	-9.221378560074139e-002
3.903107199629303e-002	-7.297794357004608e-002	-9.219378560074139e-002
3.913107199629303e-002	-7.295983339447586e-002	-9.217378560074140e-002
3.923107199629303e-002	-7.294172321879683e-002	-9.215378560074139e-002
3.933107199629303e-002	-7.292361304279589e-002	-9.213378560074140e-002
3.943107199629303e-002	-7.290550286717917e-002	-9.211378560074139e-002
3.953107199629303e-002	-7.288739269185675e-002	-9.209378560074140e-002
3.963107199629303e-002	-7.286928251615706e-002	-9.207378560074139e-002
3.973107199629303e-002	-7.285117234041837e-002	-9.205378560074140e-002
3.983107199629303e-002	-7.283306216512731e-002	-9.203378560074139e-002
3.993107199629303e-002	-7.281495198997987e-002	-9.201378560074139e-002
4.003107199629303e-002	-7.279684181478867e-002	-9.199378560074140e-002
4.013107199629303e-002	-7.277873163977862e-002	-9.197378560074139e-002
4.023107199629303e-002	-7.276062146486144e-002	-9.195378560074140e-002
4.033107199629303e-002	-7.274251128994622e-002	-9.193378560074139e-002
4.043107199629303e-002	-7.272440111507240e-002	-9.191378560074140e-002
4.053107199629303e-002	-7.270629094037585e-002	-9.189378560074139e-002
4.063107199629303e-002	-7.268818076579230e-002	-9.187378560074140e-002
4.073107199629303e-002	-7.267007059106859e-002	-9.185378560074139e-002
4.083107199629303e-002	-7.265196041648020e-002	-9.183378560074139e-002
4.093107199629303e-002	-7.263385024204942e-002	-9.181378560074140e-002
4.103107199629303e-002	-7.261574006768758e-002	-9.179378560074139e-002
4.113107199629303e-002	-7.259762989361442e-002	-9.177378560074140e-002
4.123107199629303e-002	-7.257951971960151e-002	-9.175378560074139e-002
4.133107199629303e-002	-7.256140954549570e-002	-9.173378560074140e-002
4.143107199629303e-002	-7.254329937154490e-002	-9.171378560074139e-002
4.153107199629303e-002	-7.252518919778400e-002	-9.169378560074139e-002
4.163107199629303e-002	-7.250707902402297e-002	-9.167378560074140e-002
4.173107199629303e-002	-7.248896885010298e-002	-9.165378560074139e-002
4.183107199629303e-002	-7.247085867617174e-002	-9.163378560074140e-002
4.193107199629303e-002	-7.245274850253598e-002	-9.161378560074139e-002
4.203107199629303e-002	-7.243463832913515e-002	-9.159378560074140e-002
4.213107199629303e-002	-7.241652815580127e-002	-9.157378560074139e-002
4.223107199629303e-002	-7.239841798243026e-002	-9.155378560074140e-002
4.233107199629303e-002	-7.238030780901110e-002	-9.153378560074139e-002
4.243107199629303e-002	-7.236219763571218e-002	-9.151378560074139e-002
4.253107199629303e-002	-7.234408746278043e-002	-9.149378560074140e-002
4.263107199629303e-002	-7.232597729020400e-002	-9.147378560074139e-002
4.273107199629303e-002	-7.230786711740316e-002	-9.145378560074140e-002
4.283107199629303e-002	-7.228975694446800e-002	-9.143378560074139e-002
4.293107199629303e-002	-7.227164677194624e-002	-9.141378560074140e-002
4.303107199629303e-002	-7.225353659945467e-002	-9.139378560074139e-002
4.313107199629303e-002	-7.223542642682046e-002	-9.137378560074140e-002
4.323107199629303e-002	-7.221731625432089e-002	-9.135378560074139e-002
4.333107199629303e-002	-7.219920608193385e-002	-9.133378560074139e-002
4.343107199629303e-002	-7.218109590963948e-002	-9.131378560074140e-002
4.353107199629303e-002	-7.216298573737373e-002	-9.129378560074139e-002
4.363107199629303e-002	-7.214487556518869e-002	-9.127378560074140e-002
4.373107199629303e-002	-7.212676539314339e-002	-9.125378560074139e-002
4.383107199629303e-002	-7.210865522112868e-002	-9.123378560074140e-002
4.393107199629303e-002	-7.209054504920283e-002	-9.121378560074139e-002
4.403107199629303e-002	-7.207243487748193e-002	-9.119378560074140e-002
4.413107199629303e-002	-7.205432470588455e-002	-9.117378560074139e-002
4.423107199629303e-002	-7.203621453409578e-002	-9.115378560074139e-002
4.433107199629303e-002	-7.201810436226391e-002	-9.113378560074140e-002
4.443107199629303e-002	-7.199999419091541e-002	-9.111378560074139e-002
4.453107199629303e-002	-7.198188401985631e-002	-9.109378560074140e-002
4.463107199629303e-002	-7.196377384863957e-002	-9.107378560074139e-002
4.473107199629303e-002	-7.194566367734226e-002	-9.105378560074140e-002
4.483107199629303e-002	-7.192755350616488e-002	-9.103378560074139e-002
4.493107199629303e-002	-7.190944333502702e-002	-9.101378560074139e-002
4.503107199629303e-002	-7.189133316402610e-002	-9.099378560074140e-002
4.513107199629303e-002	-7.187322299340279e-002	-9.097378560074139e-002
4.523107199629303e-002	-7.185511282284930e-002	-9.095378560074140e-002
4.533107199629303e-002	-7.183700265208619e-002	-9.093378560074139e-002
4.543107199629303e-002	-7.181889248146073e-002	-9.091378560074140e-002
4.553107199629303e-002	-7.180078231122250e-002	-9.089378560074139e-002
4.563107199629303e-002	-7.178267214107564e-002	-9.087378560074140e-002
4.573107199629303e-002	-7.176456197078014e-002	-9.085378560074139e-002
4.583107199629303e-002	-7.174645180048618e-002	-9.083378560074139e-002
4.593107199629303e-002	-7.172834163021660e-002	-9.081378560074140e-002
4.603107199629303e-002	-7.171023145989723e-002	-9.079378560074139e-002
4.613107199629303e-002	-7.169212128981126e-002	-9.077378560074140e-002
4.623107199629303e-002	-7.167401112001028e-002	-9.075378560074139e-002
4.633107199629303e-002	-7.165590095013924e-002	-9.073378560074140e-002
4.643107199629303e-002	-7.163779078022493e-002	-9.071378560074139e-002
4.653107199629303e-002	-7.161968061041965e-002	-9.069378560074140e-002
4.663107199629303e-002	-7.160157044075048e-002	-9.067378560074139e-002
4.673107199629303e-002	-7.158346027139169e-002	-9.065378560074139e-002
4.683107199629303e-002	-7.156535010221622e-002	-9.063378560074140e-002
4.693107199629303e-002	-7.154723993299797e-002	-9.061378560074139e-002
4.703107199629303e-002	-7.152912976379551e-002	-9.059378560074140e-002
4.713107199629303e-002	-7.151101959468996e-002	-9.057378560074139e-002
4.723107199629303e-002	-7.149290942567710e-002	-9.055378560074140e-002
4.733107199629303e-002	-7.147479925668618e-002	-9.053378560074139e-002
4.743107199629303e-002	-7.145668908756532e-002	-9.051378560074140e-002
4.753107199629303e-002	-7.143857891841547e-002	-9.049378560074139e-002
4.763107199629303e-002	-7.142046874951696e-002	-9.047378560074139e-002
4.773107199629303e-002	-7.140235858071067e-002	-9.045378560074140e-002
4.783107199629303e-002	-7.138424841205449e-002	-9.043378560074139e-002
4.793107199629303e-002	-7.136613824380131e-002	-9.041378560074140e-002
4.803107199629303e-002	-7.134802807570188e-002	-9.039378560074139e-002
4.813107199629303e-002	-7.132991790755736e-002	-9.037378560074140e-002
4.823107199629303e-002	-7.131180773944264e-002	-9.035378560074139e-002
4.833107199629303e-002	-7.129369757134534e-002	-9.033378560074139e-002
4.843107199629303e-002	-7.127558740330055e-002	-9.031378560074140e-002
4.853107199629303e-002	-7.125747723533271e-002	-9.029378560074139e-002
4.863107199629303e-002	-7.123936706728203e-002	-9.027378560074140e-002
4.873107199629303e-002	-7.122125689932826e-002	-9.025378560074139e-002
4.883107199629303e-002	-7.120314673164258e-002	-9.023378560074140e-002
4.893107199629303e-002	-7.118503656413926e-002	-9.021378560074139e-002
4.903107199629303e-002	-7.116692639665519e-002	-9.019378560074140e-002
4.913107199629303e-002	-7.114881622909426e-002	-9.017378560074139e-002
4.923107199629303e-002	-7.113070606168750e-002	-9.015378560074139e-002
4.933107199629303e-002	-7.111259589422911e-002	-9.013378560074140e-002
4.943107199629303e-002	-7.109448572679604e-002	-9.011378560074139e-002
4.953107199629303e-002	-7.107637555986661e-002	-9.009378560074140e-002
4.963107199629303e-002	-7.105826539297849e-002	-9.007378560074139e-002
4.973107199629303e-002	-7.104015522590859e-002	-9.005378560074140e-002
4.983107199629303e-002	-7.102204505902382e-002	-9.003378560074139e-002
4.993107199629303e-002	-7.100393489226194e-002	-9.001378560074140e-002
5.003107199629303e-002	-7.098582472558676e-002	-8.999378560074139e-002
5.013107199629303e-002	-7.096771455902551e-002	-8.997378560074139e-002
5.023107199629303e-002	-7.094960439245590e-002	-8.995378560074140e-002
5.033107199629303e-002	-7.093149422602742e-002	-8.993378560074139e-002
5.043107199629303e-002	-7.091338405974175e-002	-8.991378560074140e-002
5.053107199629303e-002	-7.089527389331299e-002	-8.989378560074139e-002
5.063107199629303e-002	-7.087716372699374e-002	-8.987378560074140e-002
5.073107199629303e-002	-7.085905356106935e-002	-8.985378560074139e-002
5.083107199629303e-002	-7.084094339511621e-002	-8.983378560074140e-002
5.093107199629303e-002	-7.082283322899557e-002	-8.981378560074139e-002
5.103107199629303e-002	-7.080472306316965e-002	-8.979378560074139e-002
5.113107199629303e-002	-7.078661289762453e-002	-8.977378560074140e-002
5.123107199629303e-002	-7.076850273199077e-002	-8.975378560074139e-002
5.133107199629303e-002	-7.075039256628389e-002	-8.973378560074140e-002
5.143107199629303e-002	-7.073228240061676e-002	-8.971378560074139e-002
5.153107199629303e-002	-7.071417223503698e-002	-8.969378560074140e-002
5.163107199629303e-002	-7.069606206961868e-002	-8.967378560074139e-002
5.173107199629303e-002	-7.067795190441911e-002	-8.965378560074139e-002
5.183107199629303e-002	-7.065984173928480e-002	-8.963378560074140e-002
5.193107199629303e-002	-7.064173157412730e-002	-8.961378560074139e-002
5.203107199629303e-002	-7.062362140920589e-002	-8.959378560074140e-002
5.213107199629303e-002	-7.060551124434911e-002	-8.957378560074139e-002
5.223107199629303e-002	-7.058740107935566e-002	-8.955378560074140e-002
5.233107199629303e-002	-7.056929091456300e-002	-8.953378560074139e-002
5.243107199629303e-002	-7.055118074998795e-002	-8.951378560074140e-002
5.253107199629303e-002	-7.053307058559079e-002	-8.949378560074139e-002
5.263107199629303e-002	-7.051496042127994e-002	-8.947378560074139e-002
5.273107199629303e-002	-7.049685025661247e-002	-8.945378560074140e-002
5.283107199629303e-002	-7.047874009190856e-002	-8.943378560074139e-002
5.293107199629303e-002	-7.046062992773314e-002	-8.941378560074140e-002
5.303107199629303e-002	-7.044251976384583e-002	-8.939378560074139e-002
5.313107199629303e-002	-7.042440959965458e-002	-8.937378560074140e-002
5.323107199629303e-002	-7.040629943528545e-002	-8.935378560074139e-002
5.333107199629303e-002	-7.038818927146581e-002	-8.933378560074140e-002
5.343107199629303e-002	-7.037007910793804e-002	-8.931378560074139e-002
5.353107199629303e-002	-7.035196894430246e-002	-8.929378560074139e-002
5.363107199629303e-002	-7.033385878080284e-002	-8.927378560074140e-002
5.373107199629303e-002	-7.031574861727195e-002	-8.925378560074139e-002
5.383107199629303e-002	-7.029763845371637e-002	-8.923378560074140e-002
5.393107199629303e-002	-7.027952829026492e-002	-8.921378560074139e-002
5.403107199629303e-002	-7.026141812675231e-002	-8.919378560074140e-002
5.413107199629303e-002	-7.024330796333528e-002	-8.917378560074139e-002
5.423107199629303e-002	-7.022519780025241e-002	-8.915378560074140e-002
5.433107199629303e-002	-7.020708763738302e-002	-8.913378560074139e-002
5.443107199629303e-002	-7.018897747436638e-002	-8.911378560074139e-002
5.453107199629303e-002	-7.017086731124747e-002	-8.909378560074140e-002
5.463107199629303e-002	-7.015275714841873e-002	-8.907378560074139e-002
5.473107199629303e-002	-7.013464698589164e-002	-8.905378560074140e-002
5.483107199629303e-002	-7.011653682335117e-002	-8.903378560074139e-002
5.493107199629303e-002	-7.009842666063561e-002	-8.901378560074140e-002
5.503107199629303e-002	-7.008031649791488e-002	-8.899378560074139e-002
5.513107199629303e-002	-7.006220633540169e-002	-8.897378560074140e-002
5.523107199629303e-002	-7.004409617319031e-002	-8.895378560074140e-002
5.533107199629303e-002	-7.002598601119010e-002	-8.893378560074139e-002
5.543107199629303e-002	-7.000787584913029e-002	-8.891378560074140e-002
5.553107199629303e-002	-6.998976568706411e-002	-8.889378560074139e-002
5.563107199629303e-002	-6.997165552522226e-002	-8.887378560074140e-002
5.573107199629303e-002	-6.995354536342041e-002	-8.885378560074139e-002
5.583107199629303e-002	-6.993543520148922e-002	-8.883378560074140e-002
5.593107199629303e-002	-6.991732503972407e-002	-8.881378560074139e-002
5.603107199629303e-002	-6.989921487816167e-002	-8.879378560074139e-002
5.613107199629303e-002	-6.988110471650130e-002	-8.877378560074140e-002
5.623107199629303e-002	-6.986299455491027e-002	-8.875378560074139e-002
5.633107199629303e-002	-6.984488439363829e-002	-8.873378560074140e-002
5.643107199629303e-002	-6.982677423248822e-002	-8.871378560074139e-002
5.653107199629303e-002	-6.980866407123823e-002	-8.869378560074140e-002
5.663107199629303e-002	-6.979055391007252e-002	-8.867378560074139e-002
5.673107199629303e-002	-6.977244374907744e-002	-8.865378560074140e-002
5.683107199629303e-002	-6.975433358796074e-002	-8.863378560074139e-002
5.693107199629303e-002	-6.973622342683766e-002	-8.861378560074139e-002
5.703107199629303e-002	-6.971811326598658e-002	-8.859378560074140e-002
5.713107199629303e-002	-6.970000310535861e-002	-8.857378560074139e-002
5.723107199629303e-002	-6.968189294492383e-002	-8.855378560074140e-002
5.733107199629303e-002	-6.966378278472543e-002	-8.853378560074139e-002
5.743107199629303e-002	-6.964567262451984e-002	-8.851378560074140e-002
5.753107199629303e-002	-6.962756246409495e-002	-8.849378560074139e-002
5.763107199629303e-002	-6.960945230377034e-002	-8.847378560074140e-002
5.773107199629303e-002	-6.959134214350539e-002	-8.845378560074139e-002
5.783107199629303e-002	-6.957323198307384e-002	-8.843378560074139e-002
5.793107199629303e-002	-6.955512182285657e-002	-8.841378560074140e-002
5.803107199629303e-002	-6.953701166295730e-002	-8.839378560074139e-002
5.813107199629303e-002	-6.951890150316140e-002	-8.837378560074140e-002
5.823107199629303e-002	-6.950079134342492e-002	-8.835378560074139e-002
5.833107199629303e-002	-6.948268118373678e-002	-8.833378560074140e-002
5.843107199629303e-002	-6.946457102419165e-002	-8.831378560074139e-002
5.853107199629303e-002	-6.944646086475090e-002	-8.829378560074140e-002
5.863107199629303e-002	-6.942835070523221e-002	-8.827378560074140e-002
5.873107199629303e-002	-6.941024054563320e-002	-8.825378560074139e-002
5.883107199629303e-002	-6.939213038624524e-002	-8.823378560074140e-002
5.893107199629303e-002	-6.937402022737493e-002	-8.821378560074139e-002
5.903107199629303e-002	-6.935591006863960e-002	-8.819378560074140e-002
5.913107199629303e-002	-6.933779990939734e-002	-8.817378560074139e-002
5.923107199629303e-002	-6.931968974995177e-002	-8.815378560074140e-002
5.933107199629303e-002	-6.930157959113037e-002	-8.813378560074139e-002
5.943107199629303e-002	-6.928346943281317e-002	-8.811378560074139e-002
5.953107199629303e-002	-6.926535927431129e-002	-8.809378560074140e-002
5.963107199629303e-002	-6.924724911555022e-002	-8.807378560074139e-002
5.973107199629303e-002	-6.922913895677624e-002	-8.805378560074140e-002
5.983107199629303e-002	-6.921102879823002e-002	-8.803378560074139e-002
5.993107199629303e-002	-6.919291863992967e-002	-8.801378560074140e-002
6.003107199629303e-002	-6.917480848174201e-002	-8.799378560074139e-002
6.013107199629303e-002	-6.915669832371540e-002	-8.797378560074140e-002
6.023107199629303e-002	-6.913858816574621e-002	-8.795378560074139e-002
6.033107199629303e-002	-6.912047800776926e-002	-8.793378560074139e-002
6.043107199629303e-002	-6.910236784991616e-002	-8.791378560074140e-002
6.053107199629303e-002	-6.908425769213938e-002	-8.789378560074139e-002
6.063107199629303e-002	-6.906614753450642e-002	-8.787378560074140e-002
6.073107199629303e-002	-6.904803737692564e-002	-8.785378560074139e-002
