Freq.	V(bf_source)
6.50628874865630e+008	(-2.47414765372701e+001dB,-8.04622907699109e+001°)
6.55641849418053e+008	(-2.47533104901943e+001dB,-8.10581853142556e+001°)
6.60693448007670e+008	(-2.47653008602527e+001dB,-8.16586576481573e+001°)
6.65783968225511e+008	(-2.47774514966450e+001dB,-8.22637415342736e+001°)
6.70913709955487e+008	(-2.47897663440155e+001dB,-8.28734705117998e+001°)
6.76082975392058e+008	(-2.48022494422908e+001dB,-8.34878778690030e+001°)
6.81292069058038e+008	(-2.48149049263430e+001dB,-8.41069966150897e+001°)
6.86541297822532e+008	(-2.48277370254683e+001dB,-8.47308594514356e+001°)
6.91830970919015e+008	(-2.48407500626721e+001dB,-8.53594987422086e+001°)
6.97161399963546e+008	(-2.48539484537500e+001dB,-8.59929464844222e+001°)
7.02532898973132e+008	(-2.48673367061548e+001dB,-8.66312342774609e+001°)
7.07945784384218e+008	(-2.48809194176407e+001dB,-8.72743932921192e+001°)
7.13400375071337e+008	(-2.48947012746728e+001dB,-8.79224542392081e+001°)
7.18896992365889e+008	(-2.49086870505931e+001dB,-8.85754473377805e+001°)
7.24435960075072e+008	(-2.49228816035336e+001dB,-8.92334022830367e+001°)
7.30017604500961e+008	(-2.49372898740643e+001dB,-8.98963482139744e+001°)
7.35642254459725e+008	(-2.49519168825699e+001dB,-9.05643136808532e+001°)
7.41310241301002e+008	(-2.49667677263420e+001dB,-9.12373266125503e+001°)
7.47021898927417e+008	(-2.49818475763802e+001dB,-9.19154142838878e+001°)
7.52777563814252e+008	(-2.49971616738922e+001dB,-9.25986032830205e+001°)
7.58577575029270e+008	(-2.50127153264835e+001dB,-9.32869194789755e+001°)
7.64422274252687e+008	(-2.50285139040303e+001dB,-9.39803879894462e+001°)
7.70312005797302e+008	(-2.50445628342259e+001dB,-9.46790331489429e+001°)
7.76247116628780e+008	(-2.50608675977956e+001dB,-9.53828784774142e+001°)
7.82227956386092e+008	(-2.50774337233712e+001dB,-9.60919466494564e+001°)
7.88254877402111e+008	(-2.50942667820218e+001dB,-9.68062594642348e+001°)
7.94328234724372e+008	(-2.51113723814345e+001dB,-9.75258378162484e+001°)
8.00448386135983e+008	(-2.51287561597413e+001dB,-9.82507016670724e+001°)
8.06615692176706e+008	(-2.51464237789890e+001dB,-9.89808700182232e+001°)
8.12830516164192e+008	(-2.51643809182509e+001dB,-9.97163608852918e+001°)
8.19093224215391e+008	(-2.51826332663787e+001dB,-1.00457191273500e+002°)
8.25404185268113e+008	(-2.52011865143953e+001dB,-1.01203377154839e+002°)
8.31763771102766e+008	(-2.52200463475306e+001dB,-1.01954933446953e+002°)
8.38172356364258e+008	(-2.52392184369029e+001dB,-1.02711873993933e+002°)
8.44630318584065e+008	(-2.52587084308525e+001dB,-1.03474211549202e+002°)
8.51138038202474e+008	(-2.52785219459313e+001dB,-1.04241957760656e+002°)
8.57695898590993e+008	(-2.52986645575591e+001dB,-1.05015123158247e+002°)
8.64304286074935e+008	(-2.53191417903555e+001dB,-1.05793717144188e+002°)
8.70963589956181e+008	(-2.53399591081591e+001dB,-1.06577747985955e+002°)
8.77674202536107e+008	(-2.53611219037497e+001dB,-1.07367222812286e+002°)
8.84436519138701e+008	(-2.53826354882866e+001dB,-1.08162147612337e+002°)
8.91250938133848e+008	(-2.54045050804847e+001dB,-1.08962527238203e+002°)
8.98117860960798e+008	(-2.54267357955456e+001dB,-1.09768365410958e+002°)
9.05037692151816e+008	(-2.54493326338688e+001dB,-1.10579664730417e+002°)
9.12010839356015e+008	(-2.54723004695664e+001dB,-1.11396426688770e+002°)
9.19037713363365e+008	(-2.54956440388093e+001dB,-1.12218651688274e+002°)
9.26118728128900e+008	(-2.55193679280342e+001dB,-1.13046339063148e+002°)
9.33254300797099e+008	(-2.55434765620434e+001dB,-1.13879487105845e+002°)
9.40444851726460e+008	(-2.55679741920320e+001dB,-1.14718093097816e+002°)
9.47690804514269e+008	(-2.55928648835784e+001dB,-1.15562153344934e+002°)
9.54992586021546e+008	(-2.56181525046376e+001dB,-1.16411663217668e+002°)
9.62350626398200e+008	(-2.56438407135781e+001dB,-1.17266617196132e+002°)
9.69765359108362e+008	(-2.56699329473047e+001dB,-1.18127008920106e+002°)
9.77237220955924e+008	(-2.56964324095141e+001dB,-1.18992831244089e+002°)
9.84766652110272e+008	(-2.57233420591285e+001dB,-1.19864076297457e+002°)
9.92354096132216e+008	(-2.57506645989565e+001dB,-1.20740735549765e+002°)
1.00000000000012e+009	(-2.57784024646322e+001dB,-1.21622799881204e+002°)
1.00770481413622e+009	(-2.58065578138830e+001dB,-1.22510259658220e+002°)
1.01546899243320e+009	(-2.58351325161797e+001dB,-1.23403104814267e+002°)
1.02329299228087e+009	(-2.58641281428220e+001dB,-1.24301324935638e+002°)
1.03117727459318e+009	(-2.58935459575146e+001dB,-1.25204909352313e+002°)
1.03912230383529e+009	(-2.59233869074869e+001dB,-1.26113847233705e+002°)
1.04712854805102e+009	(-2.59536516152134e+001dB,-1.27028127689197e+002°)
1.05519647889036e+009	(-2.59843403707870e+001dB,-1.27947739873289e+002°)
1.06332657163729e+009	(-2.60154531250011e+001dB,-1.28872673095198e+002°)
1.07151930523773e+009	(-2.60469894831924e+001dB,-1.29802916932675e+002°)
1.07977516232784e+009	(-2.60789486998967e+001dB,-1.30738461349809e+002°)
1.08809462926235e+009	(-2.61113296743676e+001dB,-1.31679296818551e+002°)
1.09647819614331e+009	(-2.61441309470064e+001dB,-1.32625414443640e+002°)
1.10492635684889e+009	(-2.61773506967491e+001dB,-1.33576806090634e+002°)
1.11343960906249e+009	(-2.62109867394529e+001dB,-1.34533464516658e+002°)
1.12201845430209e+009	(-2.62450365273226e+001dB,-1.35495383503515e+002°)
1.13066339794977e+009	(-2.62794971494128e+001dB,-1.36462557992735e+002°)
1.13937494928147e+009	(-2.63143653332379e+001dB,-1.37434984222144e+002°)
1.14815362149702e+009	(-2.63496374475186e+001dB,-1.38412659863489e+002°)
1.15699993175035e+009	(-2.63853095060871e+001dB,-1.39395584160654e+002°)
1.16591440117997e+009	(-2.64213771729711e+001dB,-1.40383758067971e+002°)
1.17489755493967e+009	(-2.64578357686678e+001dB,-1.41377184388115e+002°)
1.18394992222944e+009	(-2.64946802776161e+001dB,-1.42375867909066e+002°)
1.19307203632667e+009	(-2.65319053568695e+001dB,-1.43379815539602e+002°)
1.20226443461755e+009	(-2.65695053459636e+001dB,-1.44389036442783e+002°)
1.21152765862873e+009	(-2.66074742779696e+001dB,-1.45403542166877e+002°)
1.22086225405922e+009	(-2.66458058917146e+001dB,-1.46423346773186e+002°)
1.23026877081253e+009	(-2.66844936451466e+001dB,-1.47448466960213e+002°)
1.23974776302909e+009	(-2.67235307298142e+001dB,-1.48478922183644e+002°)
1.24929978911888e+009	(-2.67629100864220e+001dB,-1.49514734771603e+002°)
1.25892541179432e+009	(-2.68026244214219e+001dB,-1.50555930034649e+002°)
1.26862519810341e+009	(-2.68426662245859e+001dB,-1.51602536370033e+002°)
1.27839971946317e+009	(-2.68830277875085e+001dB,-1.52654585359697e+002°)
1.28824955169329e+009	(-2.69237012229714e+001dB,-1.53712111861579e+002°)
1.29817527505000e+009	(-2.69646784851048e+001dB,-1.54775154093758e+002°)
1.30817747426035e+009	(-2.70059513902687e+001dB,-1.55843753711054e+002°)
1.31825673855656e+009	(-2.70475116385733e+001dB,-1.56917955873682e+002°)
1.32841366171081e+009	(-2.70893508359534e+001dB,-1.57997809307636e+002°)
1.33864884207015e+009	(-2.71314605167048e+001dB,-1.59083366356488e+002°)
1.34896288259181e+009	(-2.71738321663860e+001dB,-1.60174683024342e+002°)
1.35935639087869e+009	(-2.72164572449866e+001dB,-1.61271819009733e+002°)
1.36982997921513e+009	(-2.72593272102559e+001dB,-1.62374837730284e+002°)
1.38038426460305e+009	(-2.73024335410857e+001dB,-1.63483806338012e+002°)
1.39101986879822e+009	(-2.73457677608334e+001dB,-1.64598795725200e+002°)
1.40173741834694e+009	(-2.73893214604751e+001dB,-1.65719880520831e+002°)
1.41253754462292e+009	(-2.74330863214688e+001dB,-1.66847139077599e+002°)
1.42342088386451e+009	(-2.74770541382115e+001dB,-1.67980653449612e+002°)
1.43438807721214e+009	(-2.75212168399711e+001dB,-1.69120509360918e+002°)
1.44543977074610e+009	(-2.75655665121710e+001dB,-1.70266796165086e+002°)
1.45657661552463e+009	(-2.76100954169067e+001dB,-1.71419606796099e+002°)
1.46779926762224e+009	(-2.76547960125748e+001dB,-1.72579037710903e+002°)
1.47910838816838e+009	(-2.76996609724905e+001dB,-1.73745188824018e+002°)
1.49050464338637e+009	(-2.77446832023763e+001dB,-1.74918163434681e+002°)
1.50198870463267e+009	(-2.77898558566014e+001dB,-1.76098068147054e+002°)
1.51356124843639e+009	(-2.78351723530553e+001dB,-1.77285012784125e+002°)
1.52522295653920e+009	(-2.78806263865407e+001dB,-1.78479110295989e+002°)
1.53697451593546e+009	(-2.79262119405736e+001dB,-1.79680476663264e+002°)
1.54881661891267e+009	(-2.79719232974835e+001dB,1.79110769203475e+002°)
1.56074996309230e+009	(-2.80177550467092e+001dB,1.77894505567336e+002°)
1.57277525147086e+009	(-2.80637020911922e+001dB,1.76670607970763e+002°)
1.58489319246130e+009	(-2.81097596517776e+001dB,1.75438949342089e+002°)
1.59710449993479e+009	(-2.81559232695373e+001dB,1.74199400101753e+002°)
1.60940989326273e+009	(-2.82021888059442e+001dB,1.72951828266835e+002°)
1.62181009735912e+009	(-2.82485524408338e+001dB,1.71696099552466e+002°)
1.63430584272333e+009	(-2.82950106681073e+001dB,1.70432077468542e+002°)
1.64689786548307e+009	(-2.83415602891429e+001dB,1.69159623410062e+002°)
1.65958690743776e+009	(-2.83881984039073e+001dB,1.67878596739270e+002°)
1.67237371610228e+009	(-2.84349223997760e+001dB,1.66588854857695e+002°)
1.68525904475095e+009	(-2.84817299381042e+001dB,1.65290253266045e+002°)
1.69824365246195e+009	(-2.85286189386177e+001dB,1.63982645609796e+002°)
1.71132830416199e+009	(-2.85755875617321e+001dB,1.62665883708261e+002°)
1.72451377067141e+009	(-2.86226341889456e+001dB,1.61339817564818e+002°)
1.73780082874959e+009	(-2.86697574015024e+001dB,1.60004295355930e+002°)
1.75119026114067e+009	(-2.87169559575683e+001dB,1.58659163396604e+002°)
1.76468285661971e+009	(-2.87642287682210e+001dB,1.57304266079948e+002°)
1.77827941003914e+009	(-2.88115748726120e+001dB,1.55939445788556e+002°)
1.79198072237555e+009	(-2.88589934127229e+001dB,1.54564542775642e+002°)
1.80578760077694e+009	(-2.89064836081998e+001dB,1.53179395014008e+002°)
1.81970085861020e+009	(-2.89540447318139e+001dB,1.51783838011295e+002°)
1.83372131550910e+009	(-2.90016760861561e+001dB,1.50377704590282e+002°)
1.84784979742251e+009	(-2.90493769822282e+001dB,1.48960824633564e+002°)
1.86208713666309e+009	(-2.90971467206376e+001dB,1.47533024792422e+002°)
1.87643417195631e+009	(-2.91449845761381e+001dB,1.46094128160454e+002°)
1.89089174848987e+009	(-2.91928897862735e+001dB,1.44643953913185e+002°)
1.90546071796348e+009	(-2.92408615448785e+001dB,1.43182316915754e+002°)
1.92014193863904e+009	(-2.92888990011654e+001dB,1.41709027301553e+002°)
1.93493627539119e+009	(-2.93370012650711e+001dB,1.40223890025580e+002°)
1.94984459975828e+009	(-2.93851674194587e+001dB,1.38726704397039e+002°)
1.96486778999371e+009	(-2.94333965396561e+001dB,1.37217263596494e+002°)
1.98000673111763e+009	(-2.94816877206808e+001dB,1.35695354183449e+002°)
1.99526231496912e+009	(-2.95300401123322e+001dB,1.34160755600696e+002°)
2.01063544025873e+009	(-2.95784529621544e+001dB,1.32613239681952e+002°)
2.02612701262139e+009	(-2.96269256660766e+001dB,1.31052570169280e+002°)
2.04173794466978e+009	(-2.96754578263388e+001dB,1.29478502246419e+002°)
2.05746915604809e+009	(-2.97240493161184e+001dB,1.27890782093517e+002°)
2.07332157348621e+009	(-2.97727003501005e+001dB,1.26289146467759e+002°)
2.08929613085430e+009	(-2.98214115600888e+001dB,1.24673322313152e+002°)
2.10539376921781e+009	(-2.98701840746538e+001dB,1.23043026401199e+002°)
2.12161543689294e+009	(-2.99190196017612e+001dB,1.21397965002492e+002°)
2.13796208950249e+009	(-2.99679205133318e+001dB,1.19737833587439e+002°)
2.15443469003215e+009	(-3.00168899307542e+001dB,1.18062316552488e+002°)
2.17103420888722e+009	(-3.00659318105086e+001dB,1.16371086966444e+002°)
2.18776162394982e+009	(-3.01150510292525e+001dB,1.14663806329862e+002°)
2.20461792063646e+009	(-3.01642534679779e+001dB,1.12940124339144e+002°)
2.22160409195608e+009	(-3.02135460951413e+001dB,1.11199678645970e+002°)
2.23872113856861e+009	(-3.02629370490081e+001dB,1.09442094602031e+002°)
2.25597006884385e+009	(-3.03124357198010e+001dB,1.07666984978889e+002°)
2.27335189892091e+009	(-3.03620528326063e+001dB,1.05873949652958e+002°)
2.29086765276806e+009	(-3.04118005323463e+001dB,1.04062575246343e+002°)
2.30851836224305e+009	(-3.04616924724600e+001dB,1.02232434715274e+002°)
2.32630506715391e+009	(-3.05117439092452e+001dB,1.00383086879301e+002°)
2.34422881532021e+009	(-3.05619718040870e+001dB,9.85140758861325e+001°)
2.36229066263475e+009	(-3.06123949360351e+001dB,9.66249306088579e+001°)
2.38049167312581e+009	(-3.06630340273876e+001dB,9.47151639744279e+001°)
2.39883291901979e+009	(-3.07139118851029e+001dB,9.27842722244008e+001°)
2.41731548080440e+009	(-3.07650535609884e+001dB,9.08317341112277e+001°)
2.43594044729233e+009	(-3.08164865337207e+001dB,8.88570100356207e+001°)
2.45470891568533e+009	(-3.08682409158377e+001dB,8.68595411328564e+001°)
2.47362199163893e+009	(-3.09203496889191e+001dB,8.48387483182127e+001°)
2.49268078932749e+009	(-3.09728489702416e+001dB,8.27940313041547e+001°)
2.51188643150989e+009	(-3.10257783142710e+001dB,8.07247676044185e+001°)
2.53124004959568e+009	(-3.10791810524284e+001dB,7.86303115428547e+001°)
2.55074278371168e+009	(-3.11331046746556e+001dB,7.65099932878724e+001°)
2.57039578276918e+009	(-3.11876012563958e+001dB,7.43631179366459e+001°)
2.59020020453165e+009	(-3.12427279346971e+001dB,7.21889646770336e+001°)
2.61015721568286e+009	(-3.12985474372362e+001dB,6.99867860594931e+001°)
2.63026799189571e+009	(-3.13551286681292e+001dB,6.77558074163143e+001°)
2.65053371790141e+009	(-3.14125473544338e+001dB,6.54952264713156e+001°)
2.67095558755932e+009	(-3.14708867572322e+001dB,6.32042131899152e+001°)
2.69153480392725e+009	(-3.15302384510904e+001dB,6.08819099273176e+001°)
2.71227257933237e+009	(-3.15907031754819e+001dB,5.85274319415644e+001°)
2.73317013544257e+009	(-3.16523917614049e+001dB,5.61398683485203e+001°)
2.75422870333851e+009	(-3.17154261358666e+001dB,5.37182836076085e+001°)
2.77544952358606e+009	(-3.17799404060888e+001dB,5.12617196403604e+001°)
2.79683384630943e+009	(-3.18460820241436e+001dB,4.87691986986724e+001°)
2.81838293126481e+009	(-3.19140130311763e+001dB,4.62397271160987e+001°)
2.84009804791457e+009	(-3.19839113783050e+001dB,4.36723000935128e+001°)
2.86198047550206e+009	(-3.20559723186117e+001dB,4.10659076899578e+001°)
2.88403150312697e+009	(-3.21304098612012e+001dB,3.84195422102774e+001°)
2.90625242982123e+009	(-3.22074582739836e+001dB,3.57322072028784e+001°)
2.92864456462560e+009	(-3.22873736164343e+001dB,3.30029283033005e+001°)
2.95120922666676e+009	(-3.23704352769319e+001dB,3.02307661815599e+001°)
2.97394774523498e+009	(-3.24569474811376e+001dB,2.74148318727736e+001°)
2.99686145986250e+009	(-3.25472407280021e+001dB,2.45543047904423e+001°)
3.01995172040239e+009	(-3.26416730980748e+001dB,2.16484537389242e+001°)
3.04321988710810e+009	(-3.27406313644530e+001dB,1.86966612548962e+001°)
3.06666733071357e+009	(-3.28445318194572e+001dB,1.56984516156862e+001°)
3.09029543251398e+009	(-3.29538207092611e+001dB,1.26535228538949e+001°)
3.11410558444715e+009	(-3.30689741432231e+001dB,9.56178311114186e+000°)
3.13809918917552e+009	(-3.31904973130250e+001dB,6.42339164695335e+000°)
3.16227766016878e+009	(-3.33189228165090e+001dB,3.23880478825498e+000°)
3.18664242178713e+009	(-3.34548078285723e+001dB,8.82705371820821e-003°)
3.21119490936523e+009	(-3.35987297907336e+001dB,-3.26533239910687e+000°)
3.23593656929669e+009	(-3.37512801930157e+001dB,-6.58199800762762e+000°)
3.26086885911934e+009	(-3.39130558829870e+001dB,-9.93896100180205e+000°)
3.28599324760107e+009	(-3.40846471375370e+001dB,-1.33334083782042e+001°)
3.31131121482633e+009	(-3.42666214464579e+001dB,-1.67618494839209e+001°)
3.33682425228336e+009	(-3.44595015508147e+001dB,-2.02200440089500e+001°)
3.36253386295205e+009	(-3.46637357244903e+001dB,-2.37029389326931e+001°)
3.38844156139245e+009	(-3.48796575873968e+001dB,-2.72046289940626e+001°)
3.41454887383403e+009	(-3.51074320044205e+001dB,-3.07183681111249e+001°)
3.44085733826557e+009	(-3.53469832518099e+001dB,-3.42366819210595e+001°)
3.46736850452576e+009	(-3.55979026891018e+001dB,-3.77516698009931e+001°)
3.49408393439451e+009	(-3.58593381300935e+001dB,-4.12556433629056e+001°)
3.52100520168497e+009	(-3.61298809475193e+001dB,-4.47423234676207e+001°)
3.54813389233620e+009	(-3.64074979133980e+001dB,-4.82088722509972e+001°)
3.57547160450667e+009	(-3.66896112624889e+001dB,-5.16589499194831e+001°)
3.60301994866831e+009	(-3.69735047972871e+001dB,-5.51064926801874e+001°)
3.63078054770147e+009	(-3.72572610503266e+001dB,-5.85786633096154e+001°)
3.65875503699050e+009	(-3.75412485851948e+001dB,-6.21145639631746e+001°)
3.68694506452004e+009	(-3.78296100868293e+001dB,-6.57556479441603e+001°)
3.71535229097220e+009	(-3.81305110343773e+001dB,-6.95278659624195e+001°)
3.74397838982429e+009	(-3.84541124615738e+001dB,-7.34246000953555e+001°)
3.77282504744747e+009	(-3.88089685450470e+001dB,-7.74038745016904e+001°)
3.80189396320610e+009	(-3.91992163386345e+001dB,-8.14034516833840e+001°)
3.83118684955778e+009	(-3.96242492955168e+001dB,-8.53623519235396e+001°)
3.86070543215431e+009	(-4.00803617042841e+001dB,-8.92350276915577e+001°)
3.89045144994330e+009	(-4.05627663117618e+001dB,-9.29942960609784e+001°)
3.92042665527065e+009	(-4.10669506977491e+001dB,-9.66273403948990e+001°)
3.95063281398374e+009	(-4.15892407278708e+001dB,-1.00130061190407e+002°)
3.98107170553548e+009	(-4.21268567400667e+001dB,-1.03502535628813e+002°)
4.01174512308914e+009	(-4.26777534883635e+001dB,-1.06746166484997e+002°)
4.04265487362396e+009	(-4.32404141971054e+001dB,-1.09862168520073e+002°)
4.07380277804165e+009	(-4.38136691065848e+001dB,-1.12850887717358e+002°)
4.10519067127360e+009	(-4.43965555224265e+001dB,-1.15711569387581e+002°)
4.13682040238904e+009	(-4.49882150381334e+001dB,-1.18442341530796e+002°)
4.16869383470389e+009	(-4.55878179915303e+001dB,-1.21040289520404e+002°)
4.20081284589061e+009	(-4.61945057067376e+001dB,-1.23501564601681e+002°)
4.23317932808875e+009	(-4.68073432616570e+001dB,-1.25821505339669e+002°)
4.26579518801647e+009	(-4.74252777744144e+001dB,-1.27994770406877e+002°)
4.29866234708283e+009	(-4.80470990952967e+001dB,-1.30015491083864e+002°)
4.33178274150097e+009	(-4.86714013451068e+001dB,-1.31877457106761e+002°)
4.36515832240222e+009	(-4.92965451063522e+001dB,-1.33574352242645e+002°)
4.39879105595100e+009	(-4.99206214064536e+001dB,-1.35100056953073e+002°)
4.43268292346066e+009	(-5.05414200458562e+001dB,-1.36449034513828e+002°)
4.46683592151021e+009	(-5.11564063575952e+001dB,-1.37616813127347e+002°)
4.50125206206192e+009	(-5.17627120658075e+001dB,-1.38600568594384e+002°)
4.53593337257986e+009	(-5.23571473094674e+001dB,-1.39399798612140e+002°)
4.57088189614934e+009	(-5.29362416908215e+001dB,-1.40017059845714e+002°)
4.60609969159725e+009	(-5.34963217835497e+001dB,-1.40458713100058e+002°)
4.64158883361338e+009	(-5.40336301934900e+001dB,-1.40735593254613e+002°)
4.67735141287259e+009	(-5.45444864611562e+001dB,-1.40863495571565e+002°)
4.71338953615801e+009	(-5.50254828279569e+001dB,-1.40863358216795e+002°)
4.74970532648517e+009	(-5.54736991040883e+001dB,-1.40761033017564e+002°)
4.78630092322700e+009	(-5.58869126459690e+001dB,-1.40586579835565e+002°)
4.82317848223993e+009	(-5.62637746055406e+001dB,-1.40373092731607e+002°)
4.86034017599085e+009	(-5.66039247327001e+001dB,-1.40155154283747e+002°)
4.89778819368510e+009	(-5.69080250949764e+001dB,-1.39967093762030e+002°)
4.93552474139545e+009	(-5.71777066452946e+001dB,-1.39841269592532e+002°)
4.97355204219204e+009	(-5.74154379097909e+001dB,-1.39806590903815e+002°)
5.01187233627337e+009	(-5.76243377125662e+001dB,-1.39887438965483e+002°)
5.05048788109824e+009	(-5.78079604817875e+001dB,-1.40103065785112e+002°)
5.08940095151875e+009	(-5.79700823672134e+001dB,-1.40467460426986e+002°)
5.12861383991431e+009	(-5.81145105838620e+001dB,-1.40989606332638e+002°)
5.16812885632671e+009	(-5.82449298236440e+001dB,-1.41674016422565e+002°)
5.20794832859614e+009	(-5.83647909781092e+001dB,-1.42521426434650e+002°)
5.24807460249841e+009	(-5.84772406281438e+001dB,-1.43529542383162e+002°)
5.28851004188307e+009	(-5.85850854950074e+001dB,-1.44693764427512e+002°)
5.32925702881270e+009	(-5.86907841536109e+001dB,-1.46007837726768e+002°)
5.37031796370323e+009	(-5.87964581727841e+001dB,-1.47464405316472e+002°)
5.41169526546534e+009	(-5.89039157640586e+001dB,-1.49055456247120e+002°)
5.45339137164699e+009	(-5.90146824015573e+001dB,-1.50772674035135e+002°)
5.49540873857696e+009	(-5.91300343209559e+001dB,-1.52607696973633e+002°)
5.53774984150962e+009	(-5.92510320924319e+001dB,-1.54552304495664e+002°)
5.58041717477069e+009	(-5.93785524991515e+001dB,-1.56598543951848e+002°)
5.62341325190423e+009	(-5.95133177282543e+001dB,-1.58738810939740e+002°)
5.66674060582065e+009	(-5.96559214259912e+001dB,-1.60965894460119e+002°)
5.71040178894602e+009	(-5.98068515285793e+001dB,-1.63272996152087e+002°)
5.75439937337232e+009	(-5.99665100020484e+001dB,-1.65653730942597e+002°)
5.79873595100907e+009	(-6.01352297482173e+001dB,-1.68102114764965e+002°)
5.84341413373594e+009	(-6.03132889918864e+001dB,-1.70612543597098e+002°)
5.88843655355666e+009	(-6.05009234801056e+001dB,-1.73179766937125e+002°)
5.93380586275406e+009	(-6.06983368147927e+001dB,-1.75798857942072e+002°)
5.97952473404630e+009	(-6.09057092164689e+001dB,-1.78465181765528e+002°)
6.02559586074437e+009	(-6.11232049869145e+001dB,1.78825636896176e+002°)
6.07202195691068e+009	(-6.13509789067768e+001dB,1.76077746438515e+002°)
6.11880575751902e+009	(-6.15891817733198e+001dB,1.73295100854768e+002°)
6.16595001861563e+009	(-6.18379652550595e+001dB,1.70481492033838e+002°)
6.21345751748157e+009	(-6.20974862146205e+001dB,1.67640581948403e+002°)
6.26133105279635e+009	(-6.23679106289164e+001dB,1.64775934975243e+002°)
6.30957344480276e+009	(-6.26494172165118e+001dB,1.61891050711520e+002°)
6.35818753547307e+009	(-6.29422008653965e+001dB,1.58989397762595e+002°)
6.40717618867638e+009	(-6.32464759398829e+001dB,1.56074449088331e+002°)
6.45654229034741e+009	(-6.35624795323121e+001dB,1.53149719614741e+002°)
6.50628874865643e+009	(-6.38904747129810e+001dB,1.50218806955105e+002°)
6.55641849418065e+009	(-6.42307538192792e+001dB,1.47285436248661e+002°)
6.60693448007683e+009	(-6.45836418112877e+001dB,1.44353510326155e+002°)
6.65783968225524e+009	(-6.49494997044876e+001dB,1.41427166662334e+002°)
6.70913709955500e+009	(-6.53287280686279e+001dB,1.38510842890869e+002°)
6.76082975392071e+009	(-6.57217705521729e+001dB,1.35609353055756e+002°)
6.81292069058051e+009	(-6.61291173497287e+001dB,1.32727977277800e+002°)
6.86541297822546e+009	(-6.65513084690529e+001dB,1.29872568153383e+002°)
6.91830970919028e+009	(-6.69889365652816e+001dB,1.27049678009198e+002°)
6.97161399963560e+009	(-6.74426489788939e+001dB,1.24266712149894e+002°)
7.02532898973145e+009	(-6.79131484198648e+001dB,1.21532114497533e+002°)
7.07945784384232e+009	(-6.84011914522918e+001dB,1.18855593570153e+002°)
7.13400375071351e+009	(-6.89075835048998e+001dB,1.16248398599696e+002°)
7.18896992365903e+009	(-6.94331684935230e+001dB,1.13723657712463e+002°)
7.24435960075086e+009	(-6.99788101882823e+001dB,1.11296792335146e+002°)
7.30017604500975e+009	(-7.05453610383264e+001dB,1.08986023945428e+002°)
7.35642254459739e+009	(-7.11336120614675e+001dB,1.06812990065187e+002°)
7.41310241301016e+009	(-7.17442143118462e+001dB,1.04803484153813e+002°)
7.47021898927431e+009	(-7.23775579686664e+001dB,1.02988325180013e+002°)
7.52777563814266e+009	(-7.30335888288286e+001dB,1.01404340295180e+002°)
7.58577575029285e+009	(-7.37115337108796e+001dB,1.00095395795036e+002°)
7.64422274252702e+009	(-7.44094965518241e+001dB,9.91133161139968e+001°)
7.70312005797317e+009	(-7.51238785919017e+001dB,9.85183543483790e+001°)
7.76247116628795e+009	(-7.58485770230277e+001dB,9.83785762037830e+001°)
7.82227956386107e+009	(-7.65739453808192e+001dB,9.87670571230167e+001°)
7.88254877402127e+009	(-7.72855911874744e+001dB,9.97552162122850e+001°)
7.94328234724388e+009	(-7.79632922860052e+001dB,1.01400223386832e+002°)
8.00448386135999e+009	(-7.85806604187986e+001dB,1.03725049460682e+002°)
8.06615692176721e+009	(-7.91065560899792e+001dB,1.06692794066065e+002°)
8.12830516164208e+009	(-7.95092395703585e+001dB,1.10183278060940e+002°)
8.19093224215407e+009	(-7.97631811354139e+001dB,1.13986713726815e+002°)
8.25404185268129e+009	(-7.98563212139529e+001dB,1.17828143596779e+002°)
8.31763771102782e+009	(-7.97940243951617e+001dB,1.21420619381239e+002°)
8.38172356364275e+009	(-7.95972621739356e+001dB,1.24524190999298e+002°)
8.44630318584082e+009	(-7.92961886137195e+001dB,1.26983063560064e+002°)
8.51138038202491e+009	(-7.89227639550541e+001dB,1.28730188269885e+002°)
8.57695898591009e+009	(-7.85054528006886e+001dB,1.29768528018067e+002°)
8.64304286074952e+009	(-7.80668280180851e+001dB,1.30144883016777e+002°)
8.70963589956198e+009	(-7.76233562863078e+001dB,1.29927227404373e+002°)
8.77674202536124e+009	(-7.71862864248772e+001dB,1.29189311488493e+002°)
8.84436519138719e+009	(-7.67628538258375e+001dB,1.28001922439315e+002°)
8.91250938133865e+009	(-7.63573996252183e+001dB,1.26428797051892e+002°)
8.98117860960815e+009	(-7.59722650888171e+001dB,1.24525305421821e+002°)
9.05037692151834e+009	(-7.56084520756818e+001dB,1.22338585604348e+002°)
9.12010839356033e+009	(-7.52660887846207e+001dB,1.19908330390491e+002°)
9.19037713363383e+009	(-7.49447488578837e+001dB,1.17267789470614e+002°)
9.26118728128918e+009	(-7.46436657941919e+001dB,1.14444769857829e+002°)
9.33254300797117e+009	(-7.43618748896031e+001dB,1.11462539703541e+002°)
9.40444851726479e+009	(-7.40983059387788e+001dB,1.08340604160436e+002°)
9.47690804514287e+009	(-7.38518428856903e+001dB,1.05095352539345e+002°)
9.54992586021565e+009	(-7.36213614903421e+001dB,1.01740589108634e+002°)
9.62350626398219e+009	(-7.34057524961842e+001dB,9.82879641696085e+001°)
9.69765359108380e+009	(-7.32039353313358e+001dB,9.47473221682676e+001°)
